InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount,Year,Month,Day,DayOfWeek,DayName,Hour,DaysSinceLatest
579166,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2023-11-28 14:02:00,3.75,14290,United Kingdom,15.0,2023,11,28,1,Tuesday,14,10
555921,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2023-06-07 16:42:00,1.25,15449,United Kingdom,15.0,2023,6,7,2,Wednesday,16,184
538056,22983,CARD BILLBOARD FONT,12,2022-12-09 13:34:00,0.42,17198,United Kingdom,5.04,2022,12,9,4,Friday,13,364
557210,23109,LED TEA LIGHTS,1,2023-06-17 11:49:00,2.89,18118,United Kingdom,2.89,2023,6,17,5,Saturday,11,175
569651,23506,MINI PLAYING CARDS SPACEBOY ,5,2023-10-05 12:49:00,0.42,14534,United Kingdom,2.1,2023,10,5,3,Thursday,12,65
549250,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2023-04-07 12:10:00,1.65,14446,United Kingdom,1.65,2023,4,7,4,Friday,12,246
547414,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2023-03-23 09:54:00,0.95,17733,United Kingdom,11.4,2023,3,23,3,Thursday,9,261
571853,23531,WALL ART BIG LOVE ,12,2023-10-19 13:23:00,6.25,14306,United Kingdom,75.0,2023,10,19,3,Thursday,13,50
544071,22709,WRAP WEDDING DAY,25,2023-02-15 14:30:00,0.42,16317,United Kingdom,10.5,2023,2,15,2,Wednesday,14,296
538368,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,1,2022-12-12 10:57:00,1.25,15503,United Kingdom,1.25,2022,12,12,0,Monday,10,362
571845,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2023-10-19 12:34:00,1.65,16869,United Kingdom,1.65,2023,10,19,3,Thursday,12,51
574481,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,2023-11-04 12:45:00,3.25,18022,United Kingdom,6.5,2023,11,4,5,Saturday,12,35
580725,22093,MOTORING TISSUE BOX,36,2023-12-05 17:13:00,0.39,15932,United Kingdom,14.04,2023,12,5,1,Tuesday,17,3
557219,20974,12 PENCILS SMALL TUBE SKULL,48,2023-06-17 12:39:00,0.65,14776,United Kingdom,31.200000000000003,2023,6,17,5,Saturday,12,175
556485,48138,DOORMAT UNION FLAG,4,2023-06-12 13:21:00,7.95,17211,United Kingdom,31.8,2023,6,12,0,Monday,13,179
557636,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2023-06-21 15:41:00,12.75,17841,United Kingdom,12.75,2023,6,21,2,Wednesday,15,170
568236,21790,VINTAGE SNAP CARDS,12,2023-09-26 11:49:00,0.85,12820,United Kingdom,10.2,2023,9,26,1,Tuesday,11,74
571779,21172,PARTY METAL SIGN ,1,2023-10-19 11:27:00,1.45,12748,United Kingdom,1.45,2023,10,19,3,Thursday,11,51
542599,21866,UNION JACK FLAG LUGGAGE TAG,2,2023-01-30 11:01:00,1.25,17062,United Kingdom,2.5,2023,1,30,0,Monday,11,313
555522,23166,MEDIUM CERAMIC TOP STORAGE JAR,24,2023-06-05 11:29:00,1.25,15796,United Kingdom,30.0,2023,6,5,0,Monday,11,187
578510,20685,DOORMAT RED RETROSPOT,1,2023-11-24 13:25:00,8.25,14056,United Kingdom,8.25,2023,11,24,4,Friday,13,14
580137,22197,POPCORN HOLDER,20,2023-12-01 19:54:00,0.85,17566,United Kingdom,17.0,2023,12,1,4,Friday,19,7
574826,21063,PARTY INVITES JAZZ HEARTS,2,2023-11-07 10:58:00,0.85,15870,United Kingdom,1.7,2023,11,7,1,Tuesday,10,32
543025,21213,PACK OF 72 SKULL CAKE CASES,24,2023-02-02 14:40:00,0.55,17446,United Kingdom,13.2,2023,2,2,3,Thursday,14,309
558069,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2023-06-24 15:51:00,1.45,14156,EIRE,17.4,2023,6,24,5,Saturday,15,167
550626,21677,HEARTS  STICKERS,6,2023-04-19 14:23:00,0.85,13184,United Kingdom,5.1,2023,4,19,2,Wednesday,14,233
543351,22682,FRENCH BLUE METAL DOOR SIGN 7,10,2023-02-07 13:18:00,1.25,15407,United Kingdom,12.5,2023,2,7,1,Tuesday,13,304
568593,22340,NOEL GARLAND PAINTED ZINC ,24,2023-09-28 10:54:00,0.39,13988,United Kingdom,9.36,2023,9,28,3,Thursday,10,72
551978,22767,TRIPLE PHOTO FRAME CORNICE ,6,2023-05-05 13:43:00,9.95,17527,United Kingdom,59.7,2023,5,5,4,Friday,13,217
558703,22624,IVORY KITCHEN SCALES,2,2023-07-01 12:47:00,8.5,13730,United Kingdom,17.0,2023,7,1,5,Saturday,12,161
566917,23013,GLASS APOTHECARY BOTTLE TONIC,4,2023-09-15 14:37:00,3.95,18259,United Kingdom,15.8,2023,9,15,4,Friday,14,84
544106,22264,FELT FARM ANIMAL WHITE BUNNY ,48,2023-02-16 10:47:00,0.85,14530,United Kingdom,40.8,2023,2,16,3,Thursday,10,296
547246,22970,LONDON BUS COFFEE MUG,36,2023-03-22 08:54:00,2.1,16191,United Kingdom,75.60000000000001,2023,3,22,2,Wednesday,8,262
575854,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2023-11-11 12:20:00,3.75,14125,United Kingdom,22.5,2023,11,11,5,Saturday,12,28
581453,22197,POPCORN HOLDER,100,2023-12-08 18:15:00,0.72,16401,United Kingdom,72.0,2023,12,8,4,Friday,18,0
540907,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2023-01-12 11:52:00,3.75,13488,United Kingdom,15.0,2023,1,12,3,Thursday,11,331
567462,23318,BOX OF 6 MINI VINTAGE CRACKERS,2,2023-09-20 12:35:00,2.49,14446,United Kingdom,4.98,2023,9,20,2,Wednesday,12,80
540454,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,24,2023-01-07 11:57:00,4.25,16191,United Kingdom,102.0,2023,1,7,5,Saturday,11,336
575089,22594,CHRISTMAS GINGHAM TREE,12,2023-11-08 14:02:00,0.85,13437,United Kingdom,10.2,2023,11,8,2,Wednesday,14,30
575325,23084,RABBIT NIGHT LIGHT,6,2023-11-09 13:46:00,2.08,17293,United Kingdom,12.48,2023,11,9,3,Thursday,13,29
561712,23209,LUNCH BAG DOILEY PATTERN ,1,2023-07-29 11:49:00,1.65,14499,United Kingdom,1.65,2023,7,29,5,Saturday,11,133
580595,22727,ALARM CLOCK BAKELIKE RED ,4,2023-12-05 10:38:00,3.75,14194,United Kingdom,15.0,2023,12,5,1,Tuesday,10,4
581376,22586,FELTCRAFT HAIRBAND PINK AND BLUE,6,2023-12-08 12:43:00,0.85,14719,United Kingdom,5.1,2023,12,8,4,Friday,12,1
540566,22931,BAKING MOULD HEART WHITE CHOCOLATE,1,2023-01-10 10:58:00,2.55,17811,United Kingdom,2.55,2023,1,10,1,Tuesday,10,333
541112,22113,GREY HEART HOT WATER BOTTLE,12,2023-01-13 15:17:00,3.75,18085,United Kingdom,45.0,2023,1,13,4,Friday,15,329
546986,85099F,JUMBO BAG STRAWBERRY,10,2023-03-18 12:56:00,1.95,14194,United Kingdom,19.5,2023,3,18,5,Saturday,12,265
553190,23096,PETIT TRAY CHIC,3,2023-05-15 13:14:00,1.65,15164,United Kingdom,4.949999999999999,2023,5,15,0,Monday,13,207
579555,21166,COOK WITH WINE METAL SIGN ,3,2023-11-30 11:08:00,2.08,16241,United Kingdom,6.24,2023,11,30,3,Thursday,11,9
569486,21809,CHRISTMAS HANGING TREE WITH BELL,20,2023-10-04 12:51:00,0.39,15339,United Kingdom,7.800000000000001,2023,10,4,2,Wednesday,12,65
550285,22969,HOMEMADE JAM SCENTED CANDLES,12,2023-04-15 14:14:00,1.45,15249,United Kingdom,17.4,2023,4,15,5,Saturday,14,237
537626,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2022-12-07 14:57:00,1.25,12347,Iceland,15.0,2022,12,7,2,Wednesday,14,366
547649,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-03-24 12:02:00,2.95,18118,United Kingdom,17.700000000000003,2023,3,24,4,Friday,12,260
556038,22099,CARAVAN SQUARE TISSUE BOX,1,2023-06-08 12:38:00,1.25,13184,United Kingdom,1.25,2023,6,8,3,Thursday,12,184
548406,22630,DOLLY GIRL LUNCH BOX,24,2023-03-31 09:57:00,1.65,15061,United Kingdom,39.6,2023,3,31,4,Friday,9,253
571041,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2023-10-13 13:00:00,4.25,14527,United Kingdom,4.25,2023,10,13,4,Friday,13,56
559289,23231,WRAP DOILEY DESIGN,25,2023-07-07 12:22:00,0.42,15719,United Kingdom,10.5,2023,7,7,4,Friday,12,155
547375,22026,BANQUET BIRTHDAY  CARD  ,12,2023-03-22 14:24:00,0.42,13196,United Kingdom,5.04,2023,3,22,2,Wednesday,14,261
574481,22037,ROBOT BIRTHDAY CARD,12,2023-11-04 12:45:00,0.42,18022,United Kingdom,5.04,2023,11,4,5,Saturday,12,35
536377,22633,HAND WARMER UNION JACK,6,2022-12-01 09:34:00,1.85,17850,United Kingdom,11.1,2022,12,1,3,Thursday,9,373
558501,22192,BLUE DINER WALL CLOCK,2,2023-06-30 10:19:00,8.5,13871,United Kingdom,17.0,2023,6,30,4,Friday,10,162
580296,23319,BOX OF 6 MINI 50'S CRACKERS,2,2023-12-02 13:49:00,2.49,13780,United Kingdom,4.98,2023,12,2,5,Saturday,13,6
559323,21291,SMALL POLKADOT CHOCOLATE GIFT BAG ,48,2023-07-07 14:55:00,0.85,12971,United Kingdom,40.8,2023,7,7,4,Friday,14,154
540680,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2023-01-10 16:24:00,1.25,15311,United Kingdom,15.0,2023,1,10,1,Tuesday,16,332
570217,21833,CAMOUFLAGE LED TORCH,12,2023-10-09 12:19:00,1.69,17323,United Kingdom,20.28,2023,10,9,0,Monday,12,61
540493,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2023-01-07 16:34:00,1.69,14867,United Kingdom,40.56,2023,1,7,5,Saturday,16,335
568191,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2023-09-25 14:37:00,2.95,16655,United Kingdom,17.700000000000003,2023,9,25,0,Monday,14,74
581164,23356,LOVE HOT WATER BOTTLE,1,2023-12-07 14:34:00,5.95,14395,United Kingdom,5.95,2023,12,7,3,Thursday,14,1
571502,23469,CARD HOLDER LOVE BIRD SMALL,6,2023-10-17 15:18:00,4.15,14422,United Kingdom,24.9,2023,10,17,1,Tuesday,15,52
556784,23108,SET OF 10 LED DOLLY LIGHTS,3,2023-06-14 13:15:00,6.25,14461,United Kingdom,18.75,2023,6,14,2,Wednesday,13,177
536956,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2022-12-03 12:43:00,2.1,14210,United Kingdom,25.200000000000003,2022,12,3,5,Saturday,12,371
556045,21930,JUMBO STORAGE BAG SKULLS,10,2023-06-08 12:54:00,2.08,15764,United Kingdom,20.8,2023,6,8,3,Thursday,12,183
561894,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2023-07-31 15:00:00,0.55,14456,United Kingdom,0.55,2023,7,31,0,Monday,15,130
557878,22384,LUNCH BAG PINK POLKADOT,6,2023-06-23 13:13:00,1.65,16940,United Kingdom,9.9,2023,6,23,4,Friday,13,168
543232,22501,PICNIC BASKET WICKER LARGE,16,2023-02-04 13:28:00,8.5,13113,United Kingdom,136.0,2023,2,4,5,Saturday,13,307
553876,22561,WOODEN SCHOOL COLOURING SET,12,2023-05-19 14:45:00,1.65,16463,United Kingdom,19.8,2023,5,19,4,Friday,14,203
566281,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2023-09-11 14:15:00,2.1,12748,United Kingdom,25.200000000000003,2023,9,11,0,Monday,14,88
565994,23249,VINTAGE RED ENAMEL TRIM PLATE,2,2023-09-08 11:46:00,1.65,13244,United Kingdom,3.3,2023,9,8,4,Friday,11,92
548512,22858,EASTER TIN KEEPSAKE,2,2023-03-31 15:54:00,1.65,14410,United Kingdom,3.3,2023,3,31,4,Friday,15,252
565150,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2023-09-01 14:26:00,0.42,14298,United Kingdom,10.08,2023,9,1,4,Friday,14,98
542000,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2023-01-25 10:49:00,1.25,14257,United Kingdom,15.0,2023,1,25,2,Wednesday,10,318
542208,22499,WOODEN UNION JACK BUNTING,6,2023-01-26 11:35:00,5.95,16422,United Kingdom,35.7,2023,1,26,3,Thursday,11,317
559298,23320,GIANT 50'S CHRISTMAS CRACKER,12,2023-07-07 12:38:00,2.89,12471,Germany,34.68,2023,7,7,4,Friday,12,155
559982,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2023-07-14 11:34:00,3.25,12915,United Kingdom,19.5,2023,7,14,4,Friday,11,148
555508,21175,GIN + TONIC DIET METAL SIGN,4,2023-06-03 16:45:00,2.55,16880,United Kingdom,10.2,2023,6,3,5,Saturday,16,188
551891,21402,RED  EGG  SPOON,24,2023-05-05 09:53:00,0.12,17429,United Kingdom,2.88,2023,5,5,4,Friday,9,218
563903,84991,60 TEATIME FAIRY CAKE CASES,4,2023-08-21 11:15:00,0.55,17068,United Kingdom,2.2,2023,8,21,0,Monday,11,110
567183,21481,FAWN BLUE HOT WATER BOTTLE,1,2023-09-18 15:32:00,3.75,14769,United Kingdom,3.75,2023,9,18,0,Monday,15,81
577687,22333,RETROSPOT PARTY BAG + STICKER SET,16,2023-11-21 11:16:00,1.65,12583,France,26.4,2023,11,21,1,Tuesday,11,18
555110,21926,RED/CREAM STRIPE CUSHION COVER ,1,2023-05-31 14:34:00,1.25,17841,United Kingdom,1.25,2023,5,31,2,Wednesday,14,191
547819,21035,SET/2 RED RETROSPOT TEA TOWELS ,2,2023-03-25 14:45:00,3.25,12748,United Kingdom,6.5,2023,3,25,5,Saturday,14,258
555124,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,8,2023-05-31 15:26:00,1.25,18204,United Kingdom,10.0,2023,5,31,2,Wednesday,15,191
569467,23529,DOLLY GIRL WALL ART,6,2023-10-04 11:44:00,3.75,14291,United Kingdom,22.5,2023,10,4,2,Wednesday,11,66
565766,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,2023-09-06 14:23:00,1.25,17841,United Kingdom,3.75,2023,9,6,2,Wednesday,14,93
578633,22708,WRAP DOLLY GIRL,25,2023-11-24 16:31:00,0.42,16616,United Kingdom,10.5,2023,11,24,4,Friday,16,14
555851,23175,REGENCY MILK JUG PINK ,1,2023-06-07 13:37:00,3.25,13050,United Kingdom,3.25,2023,6,7,2,Wednesday,13,184
557331,23241,TREASURE TIN GYMKHANA DESIGN,6,2023-06-20 10:21:00,2.08,14291,United Kingdom,12.48,2023,6,20,1,Tuesday,10,172
565649,21467,CHERRY CROCHET FOOD COVER,1,2023-09-05 16:27:00,3.75,16712,United Kingdom,3.75,2023,9,5,1,Tuesday,16,94
550832,48184,DOORMAT ENGLISH ROSE ,2,2023-04-21 10:31:00,7.95,17588,United Kingdom,15.9,2023,4,21,4,Friday,10,232
570826,21584,RETROSPOT SMALL TUBE MATCHES,1,2023-10-12 13:14:00,1.65,16753,United Kingdom,1.65,2023,10,12,3,Thursday,13,57
550957,21937,STRAWBERRY   PICNIC BAG,1,2023-04-21 16:37:00,2.95,18283,United Kingdom,2.95,2023,4,21,4,Friday,16,231
569580,15056N,EDWARDIAN PARASOL NATURAL,7,2023-10-05 11:16:00,5.95,15039,United Kingdom,41.65,2023,10,5,3,Thursday,11,65
547563,22970,LONDON BUS COFFEE MUG,6,2023-03-24 08:56:00,2.55,15651,United Kingdom,15.3,2023,3,24,4,Friday,8,260
561455,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2023-07-27 11:58:00,1.25,15095,United Kingdom,30.0,2023,7,27,3,Thursday,11,135
556484,21063,PARTY INVITES JAZZ HEARTS,3,2023-06-12 13:17:00,0.85,16938,United Kingdom,2.55,2023,6,12,0,Monday,13,179
543802,22070,SMALL RED RETROSPOT MUG IN BOX ,1,2023-02-13 12:03:00,3.75,13742,United Kingdom,3.75,2023,2,13,0,Monday,12,299
558248,84596G,SMALL CHOCOLATES PINK BOWL,64,2023-06-27 16:48:00,0.42,13798,United Kingdom,26.88,2023,6,27,1,Tuesday,16,164
565737,22269,EGG CUP NATURAL CHICKEN,16,2023-09-06 12:27:00,0.39,16400,United Kingdom,6.24,2023,9,6,2,Wednesday,12,94
558620,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2023-06-30 16:39:00,4.25,15584,United Kingdom,4.25,2023,6,30,4,Friday,16,161
562576,23301,GARDENERS KNEELING PAD KEEP CALM ,5,2023-08-07 13:08:00,1.65,15518,United Kingdom,8.25,2023,8,7,0,Monday,13,123
575219,22338,STAR DECORATION PAINTED ZINC ,192,2023-11-09 11:17:00,0.19,17511,United Kingdom,36.48,2023,11,9,3,Thursday,11,30
563852,22457,NATURAL SLATE HEART CHALKBOARD ,6,2023-08-19 15:18:00,2.95,12395,Belgium,17.700000000000003,2023,8,19,5,Saturday,15,111
553711,22993,SET OF 4 PANTRY JELLY MOULDS,12,2023-05-18 15:39:00,1.25,13552,United Kingdom,15.0,2023,5,18,3,Thursday,15,204
549250,22855,FINE WICKER HEART ,6,2023-04-07 12:10:00,1.25,14446,United Kingdom,7.5,2023,4,7,4,Friday,12,246
577071,35819B,"ACRYLIC HANGING JEWEL,BLUE",6,2023-11-17 14:56:00,0.38,13969,United Kingdom,2.28,2023,11,17,4,Friday,14,21
569126,23250,VINTAGE RED TRIM ENAMEL BOWL ,24,2023-09-30 13:28:00,1.25,13347,United Kingdom,30.0,2023,9,30,5,Saturday,13,69
559637,22563,HAPPY STENCIL CRAFT,144,2023-07-11 12:15:00,1.06,17381,United Kingdom,152.64,2023,7,11,1,Tuesday,12,151
561899,21533,RETROSPOT LARGE MILK JUG,12,2023-07-31 15:26:00,4.25,17173,United Kingdom,51.0,2023,7,31,0,Monday,15,130
555739,23199,JUMBO BAG APPLES,10,2023-06-07 09:49:00,2.08,12380,Belgium,20.8,2023,6,7,2,Wednesday,9,185
568040,22301,COFFEE MUG CAT + BIRD DESIGN,6,2023-09-23 12:09:00,2.55,12681,France,15.3,2023,9,23,5,Saturday,12,77
562282,22847,BREAD BIN DINER STYLE IVORY,4,2023-08-04 10:38:00,14.95,13098,United Kingdom,59.8,2023,8,4,4,Friday,10,127
566629,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2023-09-14 10:32:00,2.89,15622,United Kingdom,17.34,2023,9,14,3,Thursday,10,86
573576,20652,BLUE POLKADOT LUGGAGE TAG ,1,2023-10-31 14:09:00,2.46,14096,United Kingdom,2.46,2023,10,31,1,Tuesday,14,38
549126,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2023-04-06 14:23:00,0.55,16031,United Kingdom,0.55,2023,4,6,3,Thursday,14,246
547382,20718,RED RETROSPOT SHOPPER BAG,2,2023-03-22 15:31:00,1.25,15457,United Kingdom,2.5,2023,3,22,2,Wednesday,15,261
563358,21754,HOME BUILDING BLOCK WORD,2,2023-08-15 14:51:00,5.95,17858,United Kingdom,11.9,2023,8,15,1,Tuesday,14,115
547245,21243,PINK  POLKADOT PLATE ,8,2023-03-22 08:49:00,1.69,14632,United Kingdom,13.52,2023,3,22,2,Wednesday,8,262
541670,22274,FELTCRAFT DOLL EMILY,48,2023-01-20 12:34:00,2.55,14911,EIRE,122.4,2023,1,20,4,Friday,12,323
554557,23174,REGENCY SUGAR BOWL GREEN,6,2023-05-25 10:12:00,4.15,15804,United Kingdom,24.9,2023,5,25,3,Thursday,10,198
566073,22112,CHOCOLATE HOT WATER BOTTLE,2,2023-09-08 19:58:00,4.95,14562,United Kingdom,9.9,2023,9,8,4,Friday,19,91
558330,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,2023-06-28 12:16:00,0.85,12748,United Kingdom,10.2,2023,6,28,2,Wednesday,12,164
557118,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2023-06-16 17:05:00,2.1,14849,United Kingdom,12.6,2023,6,16,4,Friday,17,175
580529,23319,BOX OF 6 MINI 50'S CRACKERS,2,2023-12-04 15:35:00,2.49,14658,United Kingdom,4.98,2023,12,4,0,Monday,15,4
581266,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,2023-12-08 11:25:00,0.39,12621,Germany,9.36,2023,12,8,4,Friday,11,1
571056,85099B,JUMBO BAG RED RETROSPOT,10,2023-10-13 14:10:00,2.08,15367,United Kingdom,20.8,2023,10,13,4,Friday,14,56
544895,22090,PAPER BUNTING RETROSPOT,6,2023-02-24 12:22:00,2.95,14189,United Kingdom,17.700000000000003,2023,2,24,4,Friday,12,288
581469,22121,NOEL WOODEN BLOCK LETTERS ,2,2023-12-08 19:28:00,5.95,14606,United Kingdom,11.9,2023,12,8,4,Friday,19,0
567917,22599,CHRISTMAS MUSICAL ZINC STAR,72,2023-09-22 17:19:00,0.29,14298,United Kingdom,20.88,2023,9,22,4,Friday,17,77
561383,22630,DOLLY GIRL LUNCH BOX,12,2023-07-27 08:35:00,1.95,13730,United Kingdom,23.4,2023,7,27,3,Thursday,8,135
567153,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2023-09-16 16:25:00,1.45,14056,United Kingdom,1.45,2023,9,16,5,Saturday,16,83
564366,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2023-08-25 08:58:00,1.69,13236,United Kingdom,40.56,2023,8,25,4,Friday,8,106
553738,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2023-05-19 08:55:00,1.65,17469,United Kingdom,16.5,2023,5,19,4,Friday,8,204
566288,22847,BREAD BIN DINER STYLE IVORY,1,2023-09-11 15:18:00,16.95,12883,United Kingdom,16.95,2023,9,11,0,Monday,15,88
562374,22980,PANTRY SCRUBBING BRUSH,48,2023-08-04 14:40:00,1.45,14911,EIRE,69.6,2023,8,4,4,Friday,14,126
539049,82552,WASHROOM METAL SIGN,12,2022-12-15 16:21:00,1.45,15615,United Kingdom,17.4,2022,12,15,3,Thursday,16,358
554031,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2023-05-20 13:58:00,1.45,16497,United Kingdom,17.4,2023,5,20,5,Saturday,13,202
560052,47599A,PINK PARTY BAGS,12,2023-07-14 15:30:00,2.1,15187,United Kingdom,25.200000000000003,2023,7,14,4,Friday,15,147
550615,22185,SLATE TILE NATURAL HANGING,12,2023-04-19 12:41:00,1.65,16730,United Kingdom,19.8,2023,4,19,2,Wednesday,12,234
573414,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2023-10-30 16:15:00,1.25,16877,United Kingdom,1.25,2023,10,30,0,Monday,16,39
559691,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2023-07-11 15:52:00,0.85,13089,United Kingdom,8.5,2023,7,11,1,Tuesday,15,150
541489,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2023-01-18 13:38:00,2.95,15023,United Kingdom,8.850000000000001,2023,1,18,2,Wednesday,13,324
580633,22469,HEART OF WICKER SMALL,1,2023-12-05 12:28:00,1.65,17579,United Kingdom,1.65,2023,12,5,1,Tuesday,12,4
547880,21866,UNION JACK FLAG LUGGAGE TAG,1,2023-03-27 16:05:00,1.25,15426,United Kingdom,1.25,2023,3,27,0,Monday,16,256
537852,22962,JAM JAR WITH PINK LID,12,2022-12-08 15:56:00,0.85,17340,United Kingdom,10.2,2022,12,8,3,Thursday,15,365
548711,20675,BLUE POLKADOT BOWL,1,2023-04-03 14:24:00,1.25,18116,United Kingdom,1.25,2023,4,3,0,Monday,14,249
581175,22509,SEWING BOX RETROSPOT DESIGN ,16,2023-12-07 15:16:00,3.95,14646,Netherlands,63.2,2023,12,7,3,Thursday,15,1
556206,C2,CARRIAGE,1,2023-06-09 13:46:00,50.0,14911,EIRE,50.0,2023,6,9,4,Friday,13,182
559703,23188,VINTAGE  2 METER FOLDING RULER,30,2023-07-12 09:11:00,1.65,16989,United Kingdom,49.5,2023,7,12,2,Wednesday,9,150
556264,47566,PARTY BUNTING,12,2023-06-09 18:42:00,4.95,16107,United Kingdom,59.400000000000006,2023,6,9,4,Friday,18,182
536381,22083,PAPER CHAIN KIT RETROSPOT,1,2022-12-01 09:41:00,2.95,15311,United Kingdom,2.95,2022,12,1,3,Thursday,9,373
575622,23157,SET OF 6 NATIVITY MAGNETS ,24,2023-11-10 13:13:00,2.08,16743,United Kingdom,49.92,2023,11,10,4,Friday,13,28
547106,20727,LUNCH BAG  BLACK SKULL.,2,2023-03-21 11:24:00,1.65,15039,United Kingdom,3.3,2023,3,21,1,Tuesday,11,263
558628,23242,TREASURE TIN BUFFALO BILL ,6,2023-06-30 17:59:00,2.08,12626,Germany,12.48,2023,6,30,4,Friday,17,161
536570,22835,HOT WATER BOTTLE I AM SO POORLY,24,2022-12-01 15:35:00,4.25,14496,United Kingdom,102.0,2022,12,1,3,Thursday,15,372
556040,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2023-06-08 12:42:00,2.95,14622,United Kingdom,17.700000000000003,2023,6,8,3,Thursday,12,184
559834,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2023-07-13 10:02:00,2.95,12576,Poland,17.700000000000003,2023,7,13,3,Thursday,10,149
571263,22668,PINK BABY BUNTING,5,2023-10-16 11:06:00,2.95,14910,United Kingdom,14.75,2023,10,16,0,Monday,11,54
567656,21096,SET/6 FRUIT SALAD  PAPER PLATES,3,2023-09-21 14:40:00,0.83,14096,United Kingdom,2.49,2023,9,21,3,Thursday,14,78
580632,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-12-05 12:16:00,3.95,16360,United Kingdom,7.9,2023,12,5,1,Tuesday,12,4
545669,22112,CHOCOLATE HOT WATER BOTTLE,4,2023-03-06 10:05:00,4.95,17243,United Kingdom,19.8,2023,3,6,0,Monday,10,278
547504,84997D,CHILDRENS CUTLERY POLKADOT PINK,6,2023-03-23 13:33:00,4.15,12683,France,24.9,2023,3,23,3,Thursday,13,260
574738,23206,LUNCH BAG APPLE DESIGN,1,2023-11-06 16:01:00,1.65,12748,United Kingdom,1.65,2023,11,6,0,Monday,16,32
561529,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2023-07-28 09:19:00,0.55,13013,United Kingdom,13.2,2023,7,28,4,Friday,9,134
568696,23322,LARGE WHITE HEART OF WICKER,6,2023-09-28 14:56:00,2.95,13842,United Kingdom,17.700000000000003,2023,9,28,3,Thursday,14,71
572309,22865,HAND WARMER OWL DESIGN,2,2023-10-23 15:29:00,2.1,14432,United Kingdom,4.2,2023,10,23,0,Monday,15,46
567329,22192,BLUE DINER WALL CLOCK,4,2023-09-19 14:43:00,8.5,13416,United Kingdom,34.0,2023,9,19,1,Tuesday,14,80
557034,23171,REGENCY TEA PLATE GREEN ,12,2023-06-16 13:50:00,1.65,13627,United Kingdom,19.8,2023,6,16,4,Friday,13,175
571934,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2023-10-20 08:21:00,8.5,16170,United Kingdom,17.0,2023,10,20,4,Friday,8,50
537898,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2022-12-09 10:42:00,3.75,17377,United Kingdom,7.5,2022,12,9,4,Friday,10,365
560260,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2023-07-17 13:32:00,1.95,14044,United Kingdom,1.95,2023,7,17,0,Monday,13,144
568994,20719,WOODLAND CHARLOTTE BAG,10,2023-09-29 16:52:00,0.85,12598,France,8.5,2023,9,29,4,Friday,16,70
